Bloom_Index,Rolling_Chlorophyll_Anomaly,Rolling_SST_Anomaly,Surface_Chlorophyll,Sea_Surface_Temperature,Dissolved_Oxygen,pH,Total_Nitrogen,Total_Phosphorus,HAB_Present
-0.26608467,0.5295501,-2.6900277,10.0,22.982315,4.97971,9.300035,7.776779,0.4006135,0
0.10253954,3.5268707,-0.43968248,10.0,28.56973,0.0,7.8084617,1.9227257,0.6547352,0
-0.23053437,1.889467,-2.1901863,10.0,20.722239,2.9745445,9.363901,3.6039162,0.66507673,0
-0.23464501,1.8956099,-2.1848564,10.0,20.73196,2.9528003,9.366374,3.5904613,0.666374,0
0.034214497,2.6319227,-2.856308,9.108478,30.52111,0.3395716,8.184872,4.8100114,0.561862,0
-0.26014924,0.5276308,-2.6999083,10.0,23.158745,4.918411,9.289898,7.865515,0.39965034,0
-0.8659099,-1.2062479,1.570437,9.769186,26.997808,2.1561055,9.059256,2.7860548,0.83150923,0
-0.28485358,0.4069767,0.58576775,6.857913,23.583069,3.482463,8.838189,1.6513517,0.81234944,0
0.50327265,4.489002,0.6744168,9.57905,24.425343,0.0,9.5,1.7003179,0.40118688,1
-0.10274011,-1.2620703,0.24214125,7.1741166,34.07789,3.4743757,7.862867,2.380447,0.55418885,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
0.23096251,1.2519886,-1.1587088,10.0,20.671843,1.4340034,7.7427945,6.3019733,0.49894688,1
-0.23158813,1.8863118,-2.1665492,10.0,20.763174,2.9714913,9.358618,3.6074357,0.6636994,0
-0.18516588,2.1300764,0.15099096,6.5812244,24.16596,3.5976758,8.33286,3.5825105,0.7256742,0
-0.39407516,0.29921436,0.3758633,10.0,24.650173,3.850925,8.843107,4.654035,0.8265371,0
-0.29176342,0.37560225,0.58843017,6.8563843,23.56479,3.480507,8.84544,1.6484323,0.81603175,0
-0.27496386,0.5201895,0.5454178,6.9810467,23.662287,3.5369854,8.785738,2.0303664,0.79631495,0
-0.18715262,2.1377358,0.1565752,6.5786643,24.143215,3.6028152,8.336144,3.5752978,0.72642696,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
0.07532048,-0.34018445,1.4709835,6.200709,32.630947,3.4471817,8.573162,0.29973596,0.37410367,0
0.098428965,0.9980769,0.84248686,7.990374,27.548288,3.1136203,7.9319224,2.4420896,0.52537096,0
0.5446589,1.5715988,-1.2039496,8.082713,31.316786,0.02445972,9.270335,3.1267195,0.3306175,1
-0.088154614,-1.3884331,0.12386155,7.2149615,34.673016,3.2934072,7.829253,2.1153686,0.5498828,0
-0.2874174,0.41273975,0.5712569,6.889159,23.558456,3.4706707,8.832542,1.6447306,0.81370413,0
-0.29205108,0.38051152,0.6012254,6.8696275,23.551445,3.4624727,8.844975,1.614342,0.81728834,0
-0.26283562,0.49653268,-2.7116947,10.0,22.951925,5.0232706,9.313847,7.8531337,0.39641637,0
0.73438716,0.04400778,-0.41513538,7.593893,22.243153,3.120861,9.5,1.4313927,0.2771284,0
-0.4707303,2.01307,-0.51355124,10.0,20.060984,1.6402972,7.762653,3.7110252,0.58107466,0
0.8441074,1.5438519,-1.3305184,10.0,28.433872,0.0,9.5,4.205058,0.570211,1
-0.3521731,1.5036905,-0.5096319,9.255333,26.517105,1.9126813,7.793816,3.5246406,0.61907995,0
-0.4772619,2.0211906,-0.5045438,10.0,20.124653,1.6141531,7.753642,3.7314057,0.5821311,0
-0.2613523,0.5125017,-2.6843433,10.0,23.113249,4.9151726,9.291183,7.767775,0.4008636,0
-0.47128302,2.0254464,-0.4951663,10.0,20.320646,1.7032312,7.822485,3.7733722,0.58242214,0
-0.2214992,1.8685832,-1.9896387,10.0,20.786348,2.847414,9.258145,3.5673528,0.6470611,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.33619654,1.4437325,-0.5116732,9.225707,26.93498,1.9448719,7.7946463,3.5870671,0.62483454,0
0.7081771,0.085188866,-0.41731453,7.5971575,22.462387,3.3231368,9.5,1.5539696,0.29899305,0
-0.4818654,2.0326405,-0.5153129,10.0,20.26971,1.6386085,7.747258,3.7829094,0.5797243,0
-0.28827524,0.39300847,0.5835521,6.88103,23.569267,3.4767191,8.836002,1.6417915,0.8142662,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.23390198,1.8917341,-2.1882443,10.0,20.706226,2.955819,9.365975,3.5889435,0.6663114,0
-0.21737158,3.529592,-1.4326401,10.0,28.958786,0.0,8.582549,0.8632383,0.63821757,0
-0.47558588,0.20779848,-0.9109988,10.0,28.228218,0.0,9.5,9.060998,0.12863576,0
-0.22221464,1.7759147,-1.8220986,9.897127,20.976686,2.8272758,9.073834,3.4349456,0.6446726,0
-0.14501864,0.6221707,0.004752636,8.275286,28.61427,2.8930674,7.8748946,3.244677,0.55252737,0
-0.47420472,2.0322127,-0.49938226,10.0,20.233482,1.6324401,7.7570095,3.7095451,0.5845557,0
-0.26086807,0.49286985,-2.710644,10.0,23.03773,4.969948,9.303414,7.854142,0.4011637,0
-0.46934694,2.023635,-0.51766443,10.0,20.086039,1.6416881,7.76202,3.7258005,0.58178145,0
-0.21222973,0.8656788,-2.5308545,10.0,22.330755,2.5016272,9.083118,7.0455017,0.51826555,0
0.077376485,2.74094,-2.6237254,9.043262,29.782858,0.2516278,8.243357,5.423136,0.5232103,0
-0.3624035,1.9476662,-0.70880294,9.669515,20.513336,2.075647,8.194958,3.8081086,0.5991609,0
-0.28752792,0.3964796,0.5830889,6.878516,23.56949,3.4788601,8.836165,1.6453645,0.8138759,0
-0.26777017,0.54350495,-2.676816,10.0,23.132938,4.853074,9.283089,7.717842,0.4082618,0
0.5440633,1.5407209,-1.2026215,8.075006,31.308212,0.07401919,9.267339,3.1200912,0.32722837,1
-0.24258125,1.8692663,-2.1820946,10.0,20.775066,2.9609437,9.360504,3.607514,0.66606677,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.23780304,1.8784962,-2.179006,10.0,20.76978,2.9877677,9.359818,3.5934157,0.66205966,0
0.37345135,-0.6542641,1.1109805,9.006775,33.091114,2.8470025,9.5,2.401334,0.40905932,0
-0.34279382,1.4430704,-0.5347285,9.260812,27.082867,1.9047883,7.786899,3.5942733,0.6254545,0
0.2882079,-0.71829426,0.76342607,5.557767,30.799013,3.7922854,8.829908,2.1669345,0.20276368,0
0.088666916,1.0831475,0.78949356,8.025442,27.424677,3.0490956,7.931832,2.5179882,0.52360165,0
-0.2680862,0.50226665,-2.6880925,10.0,23.120832,4.938162,9.299625,7.7964354,0.39925724,0
-0.26340377,0.489367,-2.726534,10.0,22.96773,4.9924426,9.308293,7.841065,0.4000731,0
-0.2589326,0.48813295,-2.7176573,10.0,22.943651,5.0205774,9.3233385,7.8567147,0.3974213,0
0.768708,1.914146,-1.4415568,10.0,27.899637,0.0,9.5,4.21179,0.57085353,1
-0.28223062,0.40697527,0.58190393,6.867737,23.587004,3.459146,8.8331175,1.6575414,0.8112304,0
-0.34891534,1.4826558,-0.5196755,9.273353,26.940542,1.917221,7.786431,3.5830183,0.6235055,0
0.24170852,-1.2789967,1.0610151,6.391822,29.523098,4.4352245,9.046676,2.7838383,0.17137054,0
-0.3413446,1.4377694,-0.51924014,9.24514,27.034607,1.923852,7.789116,3.6050532,0.6243826,0
-0.2860763,0.39374804,0.58746576,6.866761,23.57402,3.4808805,8.84138,1.6439986,0.8131758,0
-0.46618593,2.0087304,-0.5007372,10.0,20.311554,1.6678923,7.785614,3.736065,0.5817748,0
0.10163987,3.4867868,-0.4430468,10.0,28.593014,0.0,7.8086433,1.9678655,0.65069795,0
-0.3956061,0.2921176,0.36974382,10.0,24.639053,3.8639917,8.848949,4.652822,0.8313019,0
0.54285574,1.5583458,-1.2295958,8.068895,31.388695,0.019565463,9.272601,3.087769,0.3248042,1
-0.2684605,0.53287387,-2.6755435,10.0,23.096485,4.8863163,9.287728,7.7797117,0.4022512,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.45621073,2.0164185,-0.7929306,10.0,20.370024,1.7731199,7.887932,3.6406617,0.5846934,0
0.5440717,1.5586925,-1.2307638,8.135529,31.383015,0.005953312,9.269615,3.109397,0.32928377,1
0.54042935,1.5315356,-1.229309,8.144912,31.390041,0.009639382,9.269544,3.1388922,0.33097947,1
0.3430301,0.55666494,0.58560705,6.82016,30.909317,1.4335347,9.186651,1.6900542,0.41820666,0
-0.23605168,1.881093,-2.1786656,10.0,20.690237,2.9553418,9.363024,3.594253,0.6666095,0
-0.117014885,-1.0895233,2.3502007,5.5895853,30.572912,0.4355675,8.549542,2.4032428,0.13575578,0
0.17239833,4.3518696,0.76964045,10.0,28.853012,0.0,9.5,3.25989,0.48214,0
-0.21359205,1.8258569,-1.87906,10.0,20.708998,2.9269667,9.15431,3.5452003,0.6417654,0
0.5389018,1.5667396,-1.2329338,8.124943,31.342218,0.028310537,9.263933,3.159592,0.33049828,1
0.5445113,1.5616281,-1.2194803,8.100571,31.339554,0.015004635,9.266416,3.1523812,0.32986435,1
-0.28368074,0.36961842,0.58879423,6.900715,23.616688,3.4301493,8.837321,1.656627,0.81077576,0
-0.3415718,1.4436116,-0.51775193,9.247285,27.039253,1.9206808,7.787504,3.5998023,0.62446624,0
-0.23375845,1.8767059,-2.179284,10.0,20.749432,2.9748187,9.357252,3.5958815,0.66303325,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.2364204,1.862978,-2.1609902,10.0,20.80971,2.9880397,9.353196,3.6285067,0.66161805,0
0.10309124,3.5220108,-0.43928742,10.0,28.553844,0.0,7.813934,1.9188199,0.655671,0
-0.23563427,1.8313148,-2.0957918,10.0,20.80948,2.8896823,9.324801,3.5331311,0.66821307,0
-0.28578877,0.39774847,0.5859754,6.8702884,23.575468,3.4818974,8.840174,1.6481366,0.81325233,0
-0.2505014,0.51250744,-2.6733568,10.0,23.037222,4.9725556,9.292039,7.790537,0.40212587,0
0.32586873,-0.11689174,0.6484499,6.1542797,29.459658,3.3395805,8.881129,2.1739507,0.2915069,0
-0.52117246,-0.1534102,0.77190685,10.0,25.742292,3.2324681,8.926783,4.1083746,0.80039895,0
-0.24000096,1.8719122,-2.1633594,10.0,20.68747,2.9432979,9.360735,3.6379008,0.6659203,0
0.029769659,3.5535312,-0.626698,10.0,28.500313,0.0,7.9844923,1.6544038,0.6523551,0
-0.26523113,0.5041156,-2.6761892,10.0,23.109426,4.917256,9.297054,7.782762,0.3994389,0
-0.19666404,2.1611147,0.17555666,6.617323,24.142029,3.549412,8.336957,3.575747,0.7323484,0
-0.28593802,0.40220332,0.58375597,6.876154,23.574965,3.4810412,8.838953,1.6512635,0.8133412,0
0.06670141,-0.28888917,1.4802456,6.185382,32.58181,3.4134064,8.569362,0.36980033,0.38184997,0
0.08940697,1.1076303,0.80931187,8.017933,27.397045,3.049574,7.9327765,2.550782,0.5256318,0
-0.278858,0.47899747,0.5604701,6.937333,23.643068,3.5186028,8.801701,1.9059896,0.80184734,0
0.72547865,1.9066637,-1.4797082,10.0,27.860003,0.0,9.5,4.246963,0.572316,1
-0.2867291,0.3999319,0.582741,6.876139,23.570887,3.480814,8.836673,1.6492918,0.8134991,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.23959994,1.8599043,-2.1635418,10.0,20.791288,2.9655743,9.349913,3.625914,0.6596252,0
-0.34212422,1.4412496,-0.52070165,9.25432,27.040005,1.9122117,7.7847204,3.5959096,0.62585497,0
-0.47454977,2.0389805,-0.54251647,10.0,20.27599,1.612119,7.75617,3.7320385,0.58122087,0
-0.2863897,0.40102196,0.5829513,6.875863,23.572952,3.4811175,8.837487,1.6506419,0.8134256,0
-0.34092337,1.4372718,-0.51796794,9.23855,27.029528,1.9381204,7.79028,3.6052723,0.62405354,0
-0.3368277,1.445832,-0.5120845,9.237855,26.962093,1.9307585,7.7902603,3.5930223,0.6251218,0
-0.28600824,0.39531875,0.5868702,6.8679543,23.574627,3.481291,8.841049,1.6456008,0.8131867,0
-0.18756735,2.1374764,0.15461826,6.5797777,24.139584,3.6051366,8.335709,3.5712595,0.7268856,0
-0.27978224,-0.19094205,-0.10648131,10.0,22.855085,6.8261075,9.048078,2.8051674,0.6708778,0
-0.25355655,2.7436771,-0.49107552,9.849615,25.716652,1.3664162,7.868106,3.2610857,0.57303953,0
-0.42933232,1.9979515,-0.48141456,9.953852,20.448622,1.7923796,7.8624043,3.7500322,0.5855962,0
0.613477,-0.24224365,-1.2085121,9.160955,31.30552,5.149285,9.174124,7.236293,0.6088529,0
0.074861765,-0.2404139,1.4289618,6.222915,32.44081,3.4230742,8.568928,0.45286626,0.38168123,0
-0.24782848,0.5079553,-2.6524384,10.0,23.092196,4.9569044,9.281502,7.7868295,0.3976409,0
-0.28324127,0.39789534,0.5923755,6.860677,23.567926,3.4843957,8.837562,1.6400278,0.81211555,0
-0.46858132,2.0100603,-0.49197435,10.0,20.37675,1.6549425,7.7800674,3.7334514,0.5788555,0
-0.3408214,1.453475,-0.52062774,9.256657,27.037899,1.9117217,7.7860017,3.6072145,0.62519026,0
-0.20559388,2.172161,0.185009,6.5564775,24.065893,3.579275,8.353033,3.4959345,0.7331221,0
-0.2323749,3.5474215,-1.3729799,10.0,28.99395,0.0,8.5991,0.94593793,0.634432,0
-0.47491598,2.0159316,-0.4781015,10.0,20.262558,1.6520283,7.755216,3.7087126,0.5846608,0
-0.28601676,0.4025855,0.58355784,6.8764105,23.574747,3.4808826,8.838768,1.6514196,0.81334996,0
0.06625569,-0.23236632,-2.5611796,7.7673116,30.614574,0.26963127,8.551171,3.7545693,0.5860553,0
0.059209943,0.43974972,1.033864,7.3681126,29.13486,3.181131,8.230609,2.3554301,0.46859047,0
-0.23928642,1.8490367,-2.1556554,10.0,20.753138,2.9674242,9.348746,3.6467683,0.6625845,0
0.5122249,0.9140439,-0.06402683,7.422537,30.620575,0.97627735,9.307437,2.5271187,0.3638734,0
-0.34188652,1.4441841,-0.5230558,9.2482395,27.064062,1.9223036,7.7887025,3.6034272,0.62407404,0
0.18393815,0.7753768,-0.99050903,10.0,25.251041,0.0,9.5,4.503779,0.6214322,0
-0.18940037,2.1305017,0.14404726,6.607151,24.152761,3.591145,8.330879,3.5453486,0.7283374,0
-0.119342506,0.40342855,0.17991471,7.435403,23.904146,1.9014643,9.391777,3.071438,0.7594825,0
-0.49395657,2.0622535,-0.5553329,10.0,20.02974,1.5207138,7.7387614,3.6834931,0.5815721,0
-0.4367411,2.0367389,-0.56407046,10.0,20.370987,1.7940066,7.835682,3.7739718,0.58129835,0
0.8680291,1.9059134,-1.3436934,10.0,27.946728,0.0,9.5,4.0379944,0.57029116,1
0.8374288,2.315918,-1.6303014,7.019745,22.892147,0.12974909,9.226425,3.504377,0.07977325,1
-0.25664306,0.5555105,-2.6625156,10.0,23.137627,4.881095,9.274225,7.683381,0.40309477,0
-0.26153684,0.5627556,-2.647461,10.0,23.243464,4.84988,9.268282,7.702407,0.40024355,0
0.10064113,3.4723601,-0.4467857,10.0,28.633976,0.0,7.8090425,1.9798136,0.64967,0
-0.11522907,-0.43873763,-0.3266151,9.386496,23.123125,6.8602676,8.959352,6.2591367,0.5021409,0
-0.18061155,2.138956,0.15698671,6.558544,24.127666,3.61251,8.336258,3.574502,0.7232354,0
0.29489112,-0.95978785,0.7463002,6.1195498,29.906738,3.9639156,9.140098,2.483539,0.24025056,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
0.35762167,-0.9024062,0.71279526,5.1005893,30.481758,3.9377937,8.981014,2.3515177,0.16673478,0
-0.22185111,1.8191617,-2.1778362,10.0,20.992617,3.112821,9.328512,3.6604686,0.6463479,0
-0.31661963,1.80899,-1.9415562,10.0,20.643202,2.6503155,8.976516,3.6033547,0.62632084,0
0.5495653,1.5019572,-1.2167261,8.1674795,31.392385,0.012812495,9.279357,3.1218762,0.3340299,1
0.54178476,1.540698,-1.2368957,8.123399,31.389898,0.004855871,9.271035,3.1337621,0.32978123,1
-0.28573084,0.40093255,0.58469224,6.8739824,23.575663,3.4819512,8.839231,1.650734,0.8133247,0
-0.2743224,0.450449,0.61235094,6.9796953,23.628374,3.473732,8.830177,1.7562046,0.80169266,0
0.84033394,1.7006688,-0.9064741,10.0,28.590355,0.0,9.5,4.4163494,0.5648886,1
-0.12259936,1.5501335,-2.674018,10.0,21.988317,4.771068,9.292845,8.627647,0.3987657,0
-0.39483672,0.30713677,0.36313486,10.0,24.634325,3.8946946,8.835975,4.6667814,0.82454383,0
0.27578807,0.07670474,0.79615927,6.325989,29.343487,3.4347405,8.710858,2.304628,0.30799,0
0.044849038,2.6396012,-2.7444808,9.192612,30.708603,0.19228208,8.181707,4.934695,0.56295085,0
0.5464742,1.563447,-1.2285501,8.120783,31.403337,0.002618432,9.271375,3.1135244,0.32751277,1
-0.2213692,2.2902765,0.18240404,6.3184056,24.077051,3.7315586,8.34786,3.249258,0.74453425,0
0.6933937,3.0870147,-1.3861134,4.448026,21.901533,0.0,9.009825,2.6852763,0.2497518,1
-0.34127474,1.4522448,-0.5214248,9.254146,27.014717,1.911524,7.788112,3.5993588,0.625301,0
-0.2857188,0.39848924,0.5857034,6.8710136,23.575722,3.4820814,8.839897,1.6489118,0.81327367,0
-0.2862637,0.4015503,0.5831561,6.876048,23.573559,3.4810388,8.83792,1.6509038,0.81340003,0
-0.47081393,0.16279554,-0.91122913,10.0,28.24884,0.0,9.5,9.032454,0.12273607,0
-0.2217021,1.86988,-1.9771183,10.0,20.622961,2.8485205,9.250494,3.5264552,0.65120256,0
-0.3666829,1.6247492,-1.8043909,10.0,27.734838,0.0,9.114129,3.7630773,0.6225295,0
-0.40316528,0.2805195,0.3659284,10.0,24.675777,3.865657,8.846075,4.627389,0.8322196,0
-0.23640561,1.8681116,-2.170513,10.0,20.75009,2.937842,9.35545,3.618948,0.6632693,0
-0.18838465,2.1346931,0.15426135,6.5799994,24.141811,3.60672,8.3369665,3.569198,0.7268591,0
0.03138733,2.714325,-2.8562841,9.139101,30.742844,0.21145916,8.166256,4.776106,0.56901085,0
-0.5065956,0.2625594,-0.8953731,10.0,28.078793,0.0,9.5,9.09717,0.12404889,0
-0.23517919,1.8869071,-2.1908453,10.0,20.697132,2.9491377,9.366533,3.6200395,0.66761535,0
0.107661605,3.517848,-0.4393716,10.0,28.587093,0.0,7.808517,1.9279706,0.65332353,0
0.5428333,1.4889958,-1.2252395,8.179493,31.39476,0.014056563,9.28172,3.1383133,0.33611506,1
-0.2857287,0.39838552,0.5857415,6.8709116,23.575687,3.4820557,8.839937,1.6488028,0.8132707,0
-0.2334922,1.8884802,-2.1838112,10.0,20.721642,2.9617052,9.365606,3.5792565,0.66628635,0
0.54468226,1.5032027,-1.2133443,8.162769,31.403866,0.018243313,9.280067,3.141593,0.33403662,1
0.10177708,3.4821281,-0.44507027,10.0,28.581085,0.0,7.8079934,1.9736654,0.65108895,0
0.35482872,-0.86179745,0.71845794,5.1594214,30.373075,3.9605017,8.96633,2.3411725,0.1640729,0
0.53840816,1.4920282,-1.2232944,8.213977,31.377136,0.026028752,9.2693615,3.1854498,0.33682755,1
-0.34298778,1.4401245,-0.51969576,9.244923,27.057579,1.9205611,7.7858458,3.5997753,0.6243888,0
0.6874995,1.589447,1.1614847,10.0,21.260931,0.43506008,9.27144,8.359001,0.18295145,1
-0.38858557,1.8417778,-1.8701601,10.0,20.37319,2.1994863,8.68835,3.3861203,0.6199366,0
-0.19247371,2.126236,0.17816019,6.585128,24.147314,3.6286435,8.351016,3.5558558,0.728681,0
-0.28800094,0.4041679,0.5863247,6.842983,23.5398,3.4709034,8.836652,1.6386974,0.8156959,0
0.39109123,2.3042088,-0.9207907,10.0,24.945078,0.0,8.118637,1.4195472,0.58420444,1
-0.3452332,1.4280832,-0.5182843,9.234454,27.08822,1.8982983,7.789152,3.5876684,0.62351054,0
-0.23126692,1.8954363,-2.18018,10.0,20.729218,2.971747,9.363812,3.5920918,0.6652024,0
-0.48927552,2.045351,-0.5322275,10.0,20.08446,1.5542662,7.7451286,3.6897726,0.58229125,0
-0.28659737,0.40029955,0.58276606,6.875903,23.57176,3.4810176,8.83693,1.6499221,0.81346977,0
-0.4703462,2.0068665,-0.5004449,10.0,20.219454,1.6626303,7.7675457,3.7256403,0.5833063,0
0.6844256,3.0742002,-1.3355942,4.4991016,21.924356,0.0,9.002102,2.6193976,0.25914782,1
-0.34227365,1.4498441,-0.5336726,9.258741,27.100636,1.911328,7.7871985,3.5919092,0.6249654,0
-0.22648525,1.6873887,0.28137827,6.679802,23.954792,3.607781,8.497913,2.957749,0.75253916,0
-0.34197044,1.4412098,-0.5176382,9.242364,27.057312,1.9214761,7.7872133,3.605758,0.62379783,0
-0.28558892,0.4142263,0.5828397,6.8638315,23.571877,3.486104,8.835812,1.6686311,0.81218535,0
0.02222228,2.7545342,-2.9124284,9.092414,30.647408,0.16029322,8.123273,4.787841,0.5775822,0
-0.15305227,1.1309803,-1.714293,10.0,20.798946,2.5290523,8.476449,4.00892,0.6077198,0
-0.18839031,2.1411982,0.15916729,6.5831947,24.139254,3.5943992,8.335563,3.574127,0.72673374,0
0.10253048,3.4893093,-0.44353032,10.0,28.587364,0.0,7.807262,1.9629726,0.65124726,0
-0.17958212,1.9539189,0.0010333061,6.9108706,24.512121,3.3852808,8.3475065,3.6004462,0.6970589,0
0.012068272,3.5678558,-0.6729374,10.0,28.49178,0.0,8.023758,1.5961335,0.6508026,0
0.014697075,3.570301,-0.6668675,10.0,28.486446,0.0,8.018926,1.598902,0.65076786,0
0.3689016,1.6289306,0.18651366,7.935231,25.768085,0.0,9.488468,3.5618877,0.5005142,1
-0.18292677,-0.6922393,0.761987,10.0,27.617264,4.844207,8.026353,4.6287894,0.60517967,0
-0.23576301,1.8594258,-2.1557598,10.0,20.732622,2.9545436,9.360679,3.6067915,0.6642789,0
-0.23750657,1.8640883,-2.1680856,10.0,20.767948,2.97018,9.358469,3.6301923,0.6645381,0
0.7197418,0.13976812,-0.43266058,7.604883,22.539402,3.2642803,9.5,1.7329905,0.30695853,0
0.5753281,1.3656454,-1.2670233,10.0,26.686523,0.0,9.5,4.357607,0.5842855,1
-0.18767452,2.1367674,0.15648651,6.5841465,24.146435,3.6010578,8.3365,3.5746405,0.72672683,0
-0.28657734,0.40035582,0.58276963,6.875868,23.571894,3.4810488,8.836969,1.6500181,0.81346536,0
-0.420789,1.9999993,-0.9967487,10.0,20.452068,1.9963634,8.127371,3.6463475,0.58794516,0
-0.18442869,2.1317859,0.14943027,6.56653,24.15313,3.598585,8.335583,3.572658,0.7244034,0
0.6866133,3.1392498,-1.3437048,4.3997145,21.86546,0.0,8.991719,2.6408677,0.26190823,1
-0.23468202,1.9007239,-2.1932383,10.0,20.77897,2.9125881,9.37216,3.5799317,0.6639298,0
-0.16091752,0.17512488,-0.013321161,8.131326,30.45952,2.7031133,7.934667,3.3489587,0.53424627,0
0.5117593,4.648856,-1.9870715,9.864921,23.520882,0.0,9.245552,5.7384863,0.13175806,1
-0.2860403,0.39373755,0.58761406,6.865337,23.573309,3.4808931,8.84137,1.6444871,0.8130664,0
-0.47107244,2.0205708,-0.5406139,10.0,20.048971,1.6256354,7.7575088,3.6748407,0.5809201,0
0.31939113,0.54777193,0.64606905,6.7305,30.794304,1.5252432,9.163114,1.6398678,0.42927468,0
-0.39737678,0.29152775,0.3670578,10.0,24.621166,3.8539271,8.8474,4.6415854,0.8321403,0
-0.28678882,0.39976454,0.5827298,6.8762465,23.57049,3.4807217,8.836556,1.6490054,0.8135123,0
-0.2861128,0.40218282,0.5834017,6.8762693,23.574284,3.4809437,8.838438,1.6512191,0.8133694,0
-0.29885077,0.45440483,0.52375245,7.810254,23.799097,3.6516726,8.789639,2.6046073,0.79459,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.4305557,1.9861288,-0.40291357,9.509789,22.71555,1.936563,7.8359537,3.6494577,0.60037875,0
-0.23443747,1.860055,-2.1877332,10.0,20.772547,2.9574594,9.353312,3.623545,0.6601297,0
0.5523951,2.7836552,1.8838539,10.0,23.981396,0.0,7.908433,6.4986525,0.97045565,1
-0.23337793,1.8808782,-2.1891325,10.0,20.71164,2.9677148,9.365527,3.5890772,0.666234,0
-0.23836559,1.8336954,-2.1471674,10.0,20.74757,2.9208531,9.338536,3.7093048,0.6591213,0
-0.3415475,1.4471703,-0.5182848,9.251281,27.026527,1.9167092,7.7879496,3.6001465,0.62474614,0
-0.46817702,2.009211,-0.5158148,10.0,20.064402,1.6513003,7.7629704,3.7055922,0.58076894,0
-0.23093754,1.8895888,-2.1399448,10.0,20.842632,2.9777212,9.347587,3.6161427,0.66079557,0
-0.4744014,2.0321827,-0.49088764,10.0,20.336151,1.6628714,7.7470474,3.7871053,0.5786458,0
-0.18082672,2.1410508,0.1378448,6.5561767,24.15276,3.5981908,8.335466,3.575707,0.7217175,0
0.363312,-0.8359668,0.7091868,5.1449137,30.387249,3.989884,8.954699,2.301528,0.17276105,0
0.24939,4.06194,0.5024736,6.6950464,29.758698,0.10561776,7.528501,3.7155466,0.6021135,1
-0.477484,0.21398425,-0.91082144,10.0,28.217964,0.0,9.5,9.068327,0.12870842,0
-0.40022874,0.28948307,0.35889316,10.0,24.656826,3.85957,8.839612,4.6362915,0.83200496,0
-0.2779895,1.798708,0.31011248,8.344901,24.197834,3.7763255,8.597116,4.1791415,0.77484286,0
-0.48506796,0.17208338,-0.80805326,10.0,28.13142,0.0,9.5,8.937303,0.13573822,0
-0.28063732,-0.15149927,-0.07281828,10.0,22.895386,6.799906,9.032771,2.8588853,0.6673751,0
0.70164704,3.1300726,-1.4101646,4.4451733,21.95446,0.0,9.0174,2.7379143,0.23537618,1
-0.052358866,2.134035,-2.5428977,10.0,21.81153,4.934154,9.254224,9.1036005,0.38008788,0
-0.28849876,0.40340447,0.5751276,6.881711,23.56664,3.4733577,8.8315735,1.6434946,0.81406236,0
0.051367998,3.5309582,-0.5984907,10.0,28.504887,0.0,7.9397826,1.6967008,0.65127313,0
0.09730303,1.030515,0.80807495,7.9779987,27.579298,3.124841,7.943002,2.5744617,0.5277401,0
0.87770724,1.9558873,-1.3402487,10.0,27.996426,0.0,9.5,4.0781527,0.56562805,1
0.10311842,3.5281792,-0.44568205,10.0,28.53741,0.0,7.8143954,1.8997679,0.65630794,0
-0.2660734,-0.19452953,-0.115285635,10.0,22.830791,6.790371,9.070003,2.7439916,0.669328,0
-0.34129357,1.4477282,-0.5482578,9.235181,27.117197,1.9244688,7.7890425,3.5797596,0.6263671,0
-0.18897408,2.1344361,0.15850139,6.58359,24.158207,3.5992994,8.334759,3.5619042,0.72706634,0
0.31865442,0.53318906,0.6694658,6.7782097,30.78288,1.546732,9.160627,1.5676675,0.43224207,0
-0.22891843,1.885189,-2.1994267,10.0,20.72253,2.9846559,9.358204,3.578207,0.6632947,0
-0.23060763,3.543836,-1.3639051,10.0,28.97464,0.0,8.602564,0.96871525,0.6339872,0
-0.08458632,1.7635713,-2.5676851,10.0,21.898264,4.9265985,9.25642,8.724913,0.39611858,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.48825276,2.018786,-0.48736238,10.0,20.190693,1.5874826,7.7504125,3.7052445,0.5871921,0
-0.39557743,0.29482698,0.3702116,10.0,24.672915,3.8659081,8.849244,4.6726856,0.82888556,0
